"Family","Genus","species","bar_code","plot_code","X","Y","Fe","sapwood_dens","bark_thick","twig_dens","twig_bark_thick","N","NH4","C13","P","K","chlor","C_N","Nodulation","log_lf_area","log_tough","log_lflt_area","log_LTD","log_SLA","log_moist","PC1","PC2","PC3"
"Sapotaceae","Micropholis","venulosa","P01860045","P018",39,14,0.000136014,0.5778,3,0.663072417,1.3915,0.020199354,0.590652,-31.69454982,0.00055,0.00436,60.8229119435684,24.2739357407173,0,2.35454483192476,-0.252744021090501,2.35454483192476,-9.84856055726355,2.51706376142253,-0.399433335876446,-0.164877626929018,-2.18184475533766,-1.38750327101883
"Sapotaceae","Micropholis","venulosa","P01860509","P018",8,93,0.000106073,0.5325,9,0.54583583,1.012,0.016533148,0.138775,-31.07713721,0.00129,0.00884,70.0836672196912,29.9393936351383,0,3.02690789102244,0.765467842139571,3.02690789102244,-10.0367297580771,2.02382802907589,-0.193706115660593,-0.122647444189962,0.443121443813889,-2.15293015044763
"Sapotaceae","Pouteria","ambelaniifolia","NH200025","NH20",5,341,6.295482e-05,0.9161,1,0.794,2.3335,0.011691744,0.22798,-33.090566737,0.0002555,0.0022338,82.1944735145814,39.626306734051,0,4.28404622631368,1.24607398034457,4.28404622631368,-9.99481359549183,1.84926396370825,-1.13289322264498,4.9124327941694,-0.834151185025887,1.77761818267781
"Sapotaceae","Pouteria","ambelaniifolia","P01860028","P018",24,52,7.4325e-05,0.7935,5,0.698,3.06539707,0.011928549,0.452713,-32.91511362,0.00037,0.00578,106.220386704807,40.3808026441439,0,4.765586907394,1.14316066492918,4.765586907394,-9.94702757287857,1.66159831507015,-0.792525624540224,4.20612650212313,0.934009008860159,0.67825379114215
"Sapotaceae","Pouteria","ambelaniifolia","P01860090","P018",49,63,0.000159896,0.8065,6,0.842,3.66,0.013593785,0.304813,-32.1836135,0.00056,0.00465,66.7785333351429,34.6958749163680,0,3.88977739648083,0.63833894406495,3.88977739648083,-10.1580817322301,2.18745648990001,-1.0241543777501,2.77270103544427,-1.30572866017375,0.390292861495089
"Sapotaceae","Pouteria","bangii","P01860051","P018",40,24,0.000217531,0.7788,15,0.783975277,4.35359301,0.012332254,0.224083,-33.78312368,0.00032,0.00135,70.286603760891,38.6858580759040,0,4.44225902271396,0.516807695443538,4.44225902271396,-9.74888257762834,2.02723850039013,-0.679638830535153,4.13109798845618,-0.576235141094598,-1.75779339919678
"Sapotaceae","Pouteria","bangii","P01860109","P018",51,28,3.7505e-05,0.7507,13,0.727414225,3.1005,0.014631097,0.164415,-32.1395723,0.00058,0.00446,57.6652850636683,33.683647439423,0,5.07621493974224,0.616985819594381,5.07621493974224,-10.0121554173370,2.22339122062537,-0.786579125352498,2.3499370683524,-0.120542416543125,-0.799361837689593
"Sapotaceae","Pouteria","bangii","P01860148","P018",60,11,0.000107648,0.8444,5,0.691516832,3.50518977,0.015981096,0.321998,-33.66919866,0.00051,0.00358,75.428978841998,31.4050741576172,0,4.12605853771163,0.585933096252796,4.12605853771163,-9.9136499219388,2.19986530534004,-0.916290731874155,2.65668073730616,-0.935165554048258,0.571360662100479
"Sapotaceae","Pouteria","bangii","P01860275","P018",99,1,0.000190923,0.7933,3,0.73801509,5.4005,0.015733935,0.152878,-33.0672437,0.00044,0.00142,104.794152698889,32.0738215201728,0,4.80292755091189,0.64009795947013,4.80292755091189,-9.6694029387759,2.01606616938539,-0.860146721256115,3.78833384427526,0.273873698090997,0.444774824575022
"Sapotaceae","Pouteria","bangii","T10027","T1",108.5,79.5,3.8031e-05,0.81662,8.7,0.673946738,2.50426239,0.017349082,0.49309,-32.452980667,0.00065,0.00247,120.938700866394,28.4751477916814,0,4.43269440921541,0.741937344729377,4.43269440921541,-9.94905472095007,1.96516000915188,-0.75928698306449,2.5275208945407,0.172473955125540,0.306417076372216
"Sapotaceae","Pouteria","benai","NH200354","NH20",60,398,3.984578e-05,0.6589,7,0.662,2.4255,0.012524446,0,-31.93064797,0.0005545,0.0068203,20.7577890955656,36.9836590776151,0,3.06960212212045,0.257222864967072,3.06960212212045,-10.0092962436104,2.57287542273396,-0.354249316723894,1.22142142313076,-1.51186939032754,-2.14169049315254
"Sapotaceae","Pouteria","bilocularis","A110188","A11",26,7,7.341e-05,0.77,2,0.80272501707077,0.60411859,0.016743132,0.334874,-33.32110849,0.0002589,0.0019381,98.9095347582327,33.2700426658525,0,3.51452606696916,0.882389180198474,3.51452606696916,-9.7247079804858,1.84996885531398,-1.23787435600162,4.08401103178904,-1.64211719120391,1.37687759424635
"Sapotaceae","Pouteria","bilocularis","M17116613","M1711",58,69,3.62e-05,0.7911,2,0.798,1.4255,0.018645329,0.390014,-34.95264443,0.0004925,0.0047357,37.8694864680835,27.2077146506774,0,2.94092403705900,0.128100002627316,2.94092403705900,-10.1823758489479,2.83057597989013,-0.9213032736977,0.69062282238157,-3.42894405264823,1.04484304363384
"Sapotaceae","Pouteria","bilocularis","M17116644","M1711",58,92,0.00013816473,0.8921,4,0.767,1.07,0.016906176,0.451501,-35.13111194,0.0003749,0.0017954,88.5478233096957,30.7503551956397,0,3.37986024427402,0.584076085505583,3.37986024427402,-9.87808123354127,2.19100107775814,-0.914292729211482,3.06558117231221,-2.24297213201281,1.21331893746463
"Sapotaceae","Pouteria","bilocularis","NL110510","NL11",193,1,8.757006e-05,0.7259,5,0.688,3.026,0.021369143,0.466427,-32.2890104,0.0004987,0.0062238,86.9276707389284,23.5569089036467,0,3.89927543260564,0.482426149244293,3.89927543260564,-9.93731038714474,2.10529620663928,-0.548008414893707,1.01480319786087,-0.423952712073321,-0.0117829946259709
"Sapotaceae","Pouteria","bilocularis","P00610009","P006",5,127,9.2644e-05,0.7209,5,0.729,0.9735878,0.021584464,0.337523,-33.10668187,0.00064,0.00594,73.9438370654845,20.9762133078681,0,2.85070650150373,0.131028262406404,2.85070650150373,-9.95888571937213,2.38278837874902,-0.947523434305254,0.421614408485812,-2.49023214569142,0.33842188801809
"Sapotaceae","Pouteria","bilocularis","P00610337","P006",49,149,8.0999e-05,0.5308,12,0.564176641,4.52116638,0.017038308,0.0519349,-32.24874875,0.00032,0.00241,110.944947887214,31.3597230429219,0,2.79931179238053,0.474161639394399,2.79931179238053,-9.61074066857235,1.64138292655601,-0.186329578191493,2.95975173366303,0.750928938904083,-3.82762395155257
"Sapotaceae","Pouteria","cladantha","NH200024","NH20",8,337,4.326865e-05,0.8959,1,0.789,2.085,0.014517256,0.208253,-34.21734861,0.0003321,0.0018527,74.0895130683678,34.6414595154897,0,3.23998478807844,-0.0512932943875506,3.23998478807844,-9.94051270530951,2.14582684975971,-1.10352433302913,3.39933004221301,-2.80563552520850,0.945570405768972
"Sapotaceae","Pouteria","cladantha","NH200203","NH20",40,327,3.119367e-05,0.8243,3,0.689,1.5,0.009438153,0,-33.63407912,0.0002608,0.0027519,70.4226052961183,52.776233972897,0,2.92852352386054,0.297632403304949,2.92852352386054,-9.92053177343316,1.76641492363330,-0.947007704536216,5.1907379628659,-1.73002078392765,-0.617990774415348
"Sapotaceae","Pouteria","cladantha","NH200245","NH20",54,304,5.483613e-05,0.8275,3,0.839,3.069,0.015095212,0.193519,-33.16573046,0.0003298,0.0034485,66.1643923969884,32.4809562131357,0,3.62700405039585,-0.143100843640673,3.62700405039585,-10.0051593202001,2.28588140792268,-0.896243036570377,2.60781489338907,-2.34075278357510,0.269787895652501
"Sapotaceae","Pouteria","cuspidata","A110044","A11",1,42,3.815432e-05,0.55,2,0.517507433891296,0.67961747,0.020977637,0.401036,-33.118617252,0.0004819,0.0044392,83.0285434450268,23.5491953168987,0,3.35921730942127,0.53062825106217,3.35921730942127,-10.0479991093093,2.52921094614413,-0.415515443961666,0.02414923615964,-0.331601494680773,-0.327800901114343
"Sapotaceae","Pouteria","cuspidata","A110118","A11",21,84,7.548529e-05,0.83,4,0.835,1.7595,0.014543308,0.406919,-33.69305181,0.0002921,0.0028994,72.8814687358952,32.2448322623711,0,3.52734043650251,0.182321556793955,3.52734043650251,-9.92441241008508,2.16550954756099,-1.02165124753198,3.05890608578719,-2.439939591107,0.72055731345644
"Sapotaceae","Pouteria","cuspidata","B446030","B4",92,12,0.00010805643,0.746334962,5,0.757,1.542,0.021179408,0.31258,-33.27357249,0.0004717,0.0040435,91.5496302325776,21.3009654471929,0,3.50855589998265,-0.0943106794712413,3.50855589998265,-10.0088943066793,2.23040369748247,-0.387765530377185,0.768543291067272,-1.59870719141663,-0.231248589300778
"Sapotaceae","Pouteria","cuspidata","M17116088","M1711",7,66,2.519008e-05,0.8292,4,0.701,1.6145,0.013137573,0,-30.91000051,0.0004445,0.0044687,45.8777817117664,36.9161091626284,0,3.93573953204546,0.394291807510039,3.93573953204546,-10.2209559085624,2.3478657975272,-0.796953349285535,2.28155463441984,-1.41267064774401,-0.103977500470597
"Sapotaceae","Pouteria","cuspidata","T10153","T1",78.5,36,0.000101071,0.81061,6,0.814788398,2.57825959,0.020194169,0.447934,-33.87064915,0.00058,0.00734,78.8848356838999,23.9253659806452,0,3.75033037187149,-0.124052648669979,3.75033037187149,-10.1612707641572,2.42060636224,-0.788117418151172,0.569052574900737,-2.07020291338671,0.70698656348712
"Sapotaceae","Pouteria","cuspidata","T10273","T1",45,46,0.000124326,0.793672627,5.3,0.806765729,2.72514635,0.017413004,0.0584041,-33.17116116,0.00051,0.00315,67.8087869266265,28.0519063224243,0,3.37293734579626,0.0456105112520523,3.37293734579626,-10.1361113959673,2.35288737963125,-0.676532647486912,1.68775815874932,-2.09556404127753,-0.294283380312347
"Sapotaceae","Pouteria","decorticans","M17116475","M1711",37,43,6.174121e-05,0.8181,0.5,0.744,1.1015,0.017770267,0.470698,-33.49600769,0.0003236,0.004925,60.9129914518929,28.7650458487765,0,4.18408369697697,0.540384426007535,4.18408369697697,-9.93777036884656,2.37197708641805,-0.790319092312219,1.86189512623369,-1.61924764036729,1.52993339820168
"Sapotaceae","Pouteria","decorticans","M17116552","M1711",65,25,8.293e-05,0.8307,1,0.719,2.1365,0.022838583,0.519826,-33.16172798,0.0006601,0.0086339,55.9498411606968,22.1520634182953,0,4.55562974042796,0.757685701697516,4.55562974042796,-10.3460613445603,2.78407297851742,-1.06392104887818,-0.288217638102419,-1.33194746686356,2.69448427433757
"Sapotaceae","Pouteria","decorticans","M17116872","M1711",76,16,0.00012373051,0.7828,5,0.806,0.9115,0.017594585,0.628573,-34.52617787,0.0003141,0.0037785,66.8413419207866,28.6760952304360,0,4.11795257600767,0.779324876800998,4.11795257600767,-9.9766429047531,2.27952158747047,-0.892330094429312,2.27634349464812,-1.69551538321607,1.35163169678143
"Sapotaceae","Pouteria","decorticans","NH200123","NH20",28,360,5.305244e-05,0.782,0.5,0.751,2.575,0.018702191,0.0824441,-34.747097662,0.0004371,0.005654,63.6150672197682,26.1408349962847,0,4.30451544223227,0.371563556432483,4.30451544223227,-9.9154331733303,2.55299943120518,-0.696352311508894,1.44936613818118,-1.39685430494317,1.19113495852384
"Sapotaceae","Pouteria","decorticans","NH200489","NH20",97,302,0.00010271837,0.8432,0.5,0.733,0.75103604,0.017830645,0.733519,-31.58342556,0.000348,0.0047824,58.4437614844598,29.2096744677492,0,4.25513978476803,0.786941059846306,4.25513978476803,-9.68008028754684,1.87528505628268,-0.83126048268958,2.52959899592343,-1.25748990985587,1.48063586818520
"Sapotaceae","Pouteria","decorticans","NL110104","NL11",112,71,2.143428e-05,0.8023,5,0.766,1.6355,0.015282776,0.422229,-32.96081135,0.0004026,0.0056191,58.6056246777277,33.1780607790103,0,3.90062496047578,0.721086549249187,3.90062496047578,-9.74092365861957,1.87599165529094,-0.71908056258645,2.94311709195063,-1.24967165429065,0.251325930590519
"Sapotaceae","Pouteria","decorticans","NL110117","NL11",110,90,3.104895e-05,0.56672,8.4,0.692,0.9065,0.019567297,0.43129,-33.95649725,0.0004467,0.0044629,87.558030425614,25.8911799621583,0,3.72086249996699,0.557709209664841,3.72086249996699,-9.86808321509646,2.13367019648021,-0.414455399946297,1.30278092382648,-0.457064238888342,-0.866797758065517
"Sapotaceae","Pouteria","decorticans","NL110158","NL11",121,64,7.625849e-05,0.7553,3,0.666,1.05148678,0.018071535,0.401556,-33.02899525,0.000393,0.0050979,72.9586489643914,27.5849878275420,0,4.38077585277223,0.679724160227805,4.38077585277223,-9.99886999363069,2.27177550885085,-0.449103565137994,1.44559524311397,-0.46085789739836,0.597935803214368
"Sapotaceae","Pouteria","decorticans","NL110159","NL11",125,65,4.42119e-05,0.8116,3,0.783155357,1.835,0.017290018,0.369487,-33.32221249,0.0003989,0.0050669,79.4429911610972,29.4614361882099,0,4.17745946893261,0.63833894406495,4.17745946893261,-9.86854196995995,2.14144748518011,-1.04242100901837,2.60892819807904,-1.36627175097289,1.41555702412619
"Sapotaceae","Pouteria","decorticans","NL110422","NL11",172,33,0.00012278278,0.8723,4,0.838,0.8350999,0.017088065,0.311898,-31.930585,0.0004301,0.0043487,75.7333284153053,30.042271374787,0,4.2546666359539,0.618782765271083,4.2546666359539,-9.82971179995026,2.08904739803301,-0.828737834866294,2.69667977979259,-1.60656610516871,1.10817734106043
"Sapotaceae","Pouteria","decorticans","NL110547","NL11",192,68,5.907e-05,0.8373,1,0.842,3.78518188,0.01863494,0.220914,-31.8375817,0.0004453,0.0037586,83.683853089509,27.4381689986659,0,4.37826958579617,0.792992515529661,4.37826958579617,-9.84454982360075,2.00646942378065,-0.959981420498888,2.88813932802745,-0.840454790932636,1.35452297489486
"Sapotaceae","Pouteria","decorticans","T10207","T1",63,66,0.000280244,0.68655,1.6,0.779541788,0.90552202,0.015827036,0.420078,-34.450214508,0.00037,0.00307,98.0937773864847,30.5539442761108,0,4.21604975020129,0.667829372575655,4.21604975020129,-9.96369703850443,2.18047302216839,-0.71416654778402,2.60544094271392,-0.719192465966952,1.15557282465981
"Sapotaceae","Pouteria","durlandii","M17116508","M1711",47,20,3.776245e-05,0.5968,3,0.618,1.473,0.01695036,0.453873,-32.01034905,0.000434,0.0042955,91.1387333506806,29.3152678763165,0,5.03370056702725,0.972040746978647,5.03370056702725,-10.0000603134149,1.87670014587714,-0.424800844414907,1.96167503353975,1.38371031948653,0.205936595014345
"Sapotaceae","Pouteria","durlandii","M17116924","M1711",96,81,7.667153e-05,0.7132,6,0.669,1.95,0.021041031,0.806184,-30.31067099,0.0007603,0.0056838,61.2729535067822,23.2418845350306,0,3.87258893618274,0.68980827929443,3.87258893618274,-9.94830606085311,2.00027407021583,-0.633558389148288,0.450814484197891,-0.556650713955845,-0.0243514322703558
"Sapotaceae","Pouteria","durlandii","T10119","T1",80.5,39.5,0.000193795,0.68598,4.9,0.61364493,1.99963659,0.018027392,1,-33.132209292,0.00056,0.01004,83.0632984592614,26.1540891771810,0,4.57510574140464,0.488580014818671,4.57510574140464,-10.1436453259211,2.24263827392872,-0.487597497646784,0.124494131229394,0.299556534334213,0.766198669159478
"Sapotaceae","Pouteria","egregia","A110001","A11",6,2,9.090818e-05,0.85,2,0.797489285469055,0.67058698,0.015786568,0.384031,-31.28469591,0.000603,0.0025056,94.8757285426104,30.3634884415663,0,2.27897522735491,0.215111379616945,2.27897522735491,-9.51961931247197,1.52285324763358,-0.891598119283784,3.44066976195081,-2.60518262525021,-0.0164692508039144
"Sapotaceae","Pouteria","egregia","A110370","A11",89,12,9.926942e-05,0.76,12,0.692837476730347,2.128,0.018780501,0.15832,-30.46847723,0.0005682,0.0029158,70.6976311529845,27.7910171299477,0,2.3481956042461,-0.0477906638363484,2.3481956042461,-9.92053177343316,2.31677916585103,-0.653926467406664,1.26948874248739,-2.35450308631386,-2.31614325369156
"Sapotaceae","Pouteria","egregia","B419014","B4",20,90,6.38403e-05,0.73,15,0.751,2.46,0.019140829,0,-30.59106806,0.0006953,0.0049773,94.08031561666,26.0614856336682,0,2.35137525716348,0.275103290244921,2.35137525716348,-9.90929822404528,1.97981170073099,-0.693147180559945,1.62898735929293,-1.69653283897192,-2.46318636810287
"Sapotaceae","Pouteria","egregia","B422016","B4",3,4,0.00016445976,0.71,10,0.784,3.043,0.017696959,0,-30.83437576,0.0005336,0.0027325,68.882426357811,29.1594420261696,0,3.17108516103185,0.366955253346289,3.17108516103185,-10.0940076263301,2.15223784083260,-0.798507696217772,1.99283811663837,-1.4945067177732,-1.50363194401897
"Sapotaceae","Pouteria","egregia","B428002","B4",32,55,6.717969e-05,0.7,10,0.732,2.941,0.016364678,0,-32.56260145,0.0004808,0.0026204,77.705487337696,32.0155666979821,0,2.81140871408936,-0.0134230203321407,2.81140871408936,-9.91486630834314,2.06788532620435,-0.63487827243597,2.38937245600992,-1.67251394064691,-2.08922836178001
"Sapotaceae","Pouteria","egregia","T10157","T1",73,40.5,0.000144809,0.72367,5.3,0.720428336,2.11881938,0.017965327,0.573393,-33.062911864,0.00058,0.00532,96.9170460790143,25.565973388628,0,3.59377265328491,0.0487901641694320,3.59377265328491,-10.0349548381181,2.23793749964973,-0.446599651466719,0.923594938050346,-1.00960353912033,-0.181599622427674
"Sapotaceae","Pouteria","engleri","LV109288","LV1",145.7,52.3,4.684937e-05,0.64682,6.1,0.602362466,2.3966076,0.024643742,0.514746,-32.768786131,0.0005155,0.0039251,72.8285907633097,18.8995858258863,0,3.31275713157319,0.277631736598280,3.31275713157319,-9.8607354866186,2.41259578162892,-0.724018844227032,0.0725692796737854,-1.26257349372809,-0.43292313777382
"Sapotaceae","Pouteria","engleri","LV109435","LV1",180.3,27,NA,0.59032,6.2,0.604666938,1.23400954,0.016237907,0.500598,-30.8745856,0.0004819,0.00316,81.5649524301628,26.0394014084507,0,3.73666672816216,0.331698957868555,3.73666672816216,-9.92130715954264,2.25430489829604,-0.522560879984412,1.07551332871737,-0.326021314156510,-1.09386082944891
"Sapotaceae","Pouteria","engleri","M17116022","M1711",18,12,4.269162e-05,0.7162,4,0.602,1.88536325,0.022108136,0.393109,-31.2510422,0.0004888,0.0081558,59.4587499380938,21.6852804777391,0,3.36499433299819,0.348306694268216,3.36499433299819,-9.89002077179002,2.25423391039444,-0.579818495252942,0.093525077858532,-1.12596708739364,-0.319683997505030
"Sapotaceae","Pouteria","engleri","M17116069","M1711",16,50,3.861772e-05,0.6294,8,0.592,2.213,0.025413748,0.714385,-31.60102919,0.0006399,0.0075804,79.1623456005083,19.1150921540577,0,3.49245897294048,0.282669530628237,3.49245897294048,-9.8395412042541,2.31894537609925,-0.486620935069173,-0.672295356440291,-0.611642791746884,-0.795712073726412
"Sapotaceae","Pouteria","engleri","M17116420","M1711",27,88,2.126425e-05,0.5837,5,0.582,1.798,0.024547889,0.484013,-32.31716026,0.0005537,0.0073742,46.363866888174,20.1135656512053,0,4.06788650325908,0.190620359608650,4.06788650325908,-9.9736746979399,2.55569397526381,-0.51266063971172,-0.981329389292074,-0.721892379692454,-0.388113610044658
"Sapotaceae","Pouteria","engleri","M17116506","M1711",41,15,6.379172e-05,0.659,4,0.582,1.422,0.026846973,0.489497,-32.40882812,0.0004197,0.0049374,94.9596313654105,18.6471642073019,0,3.84374416467485,0.392042087776024,3.84374416467485,-9.83673091080826,2.24975835679967,-0.580711751230157,0.154381125542975,-0.478489965918236,0.165173985964144
"Sapotaceae","Pouteria","engleri","M17116523","M1711",63,3,5.869305e-05,0.7041,1,0.651,1.55205735,0.027975161,0.77448,-32.19555392,0.000635,0.0091813,77.9846265457322,17.2750662989929,0,3.36153212526972,-0.0477906638363484,3.36153212526972,-9.97704258624166,2.57459106542342,-0.949330585952355,-1.25260892581428,-1.92750531338701,1.38107520587152
"Sapotaceae","Pouteria","engleri","M17116550","M1711",69,27,4.724e-05,0.7005,10,0.586,3.108,0.024441385,0.657351,-32.65206167,0.0004674,0.0111962,84.5073545449659,19.3837790698031,0,3.62700405039585,0.461635379575219,3.62700405039585,-9.9749304505585,2.36854306078584,-0.843970070294529,-0.345660324712392,-0.622870736578892,-0.0975671312732964
"Sapotaceae","Pouteria","eugeniifolia","A110009","A11",12,3,5.979e-05,0.67,10,0.733492255210876,0.42111922,0.01855715,0.175083,-29.02173348,0.0004875,0.002167,91.115901050926,27.7127353068763,0,2.44812739828470,0.295154087290482,2.44812739828470,-9.80589029035223,1.85480055300697,-0.415515443961666,1.93394926753694,-1.49388235877609,-2.41775263099013
"Sapotaceae","Pouteria","eugeniifolia","NH200041","NH20",5,383,0.00010021991,0.864,4,0.789,2.601,0.015096493,0.212041,-31.44693167,0.0004179,0.0025244,73.8507103467979,32.7617553957730,0,2.63905732961526,0.540384426007535,2.63905732961526,-9.84552982593668,2.01311889874876,-0.965480976064927,3.29916128720032,-2.31923414871586,-0.160514602266768
"Sapotaceae","Pouteria","eugeniifolia","NH200045","NH20",6,388,9.343564e-05,0.662,5,0.754,1.0425,0.014926357,0.299695,-32.27045699,0.0004272,0.0029295,74.3959714363528,31.5931937042642,0,2.7557816039234,0.309932681386601,2.7557816039234,-9.9502419157095,2.22123945354009,-0.274042186747746,1.89777285458594,-1.57820013589188,-1.38116510773888
"Sapotaceae","Pouteria","eugeniifolia","NH200157","NH20",33,325,0.0002181255,0.7141,2,0.801,2.357,0.014331972,0.246573,-31.1925892,0.0004317,0.0038092,66.0719254927849,33.3642061259958,0,2.33214389523559,0.484481648426389,2.33214389523559,-9.8225641889998,1.96058033880311,-0.424800844414907,2.65283155400173,-1.81024577524173,-1.18890089873615
"Sapotaceae","Pouteria","eugeniifolia","NH200204","NH20",49,328,9.516517e-05,0.7729,7,0.777,1.7785,0.015878316,0.253936,-30.22718996,0.000422,0.0030841,73.3203483243801,30.8844604175909,0,2.41888554869021,0.389787295388935,2.41888554869021,-9.8464916606623,2.03816861027124,-0.918543266927449,2.63888314043181,-2.3451003818611,-1.03457747914450
"Sapotaceae","Pouteria","eugeniifolia","NH200347BIS","NH20",67,391,NA,0.9387,5,0.84981592,1.02479264,0.012174861,0.128474,-33.919108797,0.00037,0.0034485,59.9978656065546,37.6675636789611,0,2.76000994003292,0.277631736598279,2.76000994003292,-9.99562201773066,2.45252524028496,-1.10503285647103,3.37259362070469,-3.58960952170001,0.602533153157271
"Sapotaceae","Pouteria","eugeniifolia","NH200438","NH20",88,321,3.901538e-05,0.7993,10,0.79,2.681,0.014332146,0.427202,-31.06370741,0.0005443,0.0050382,60.6161323742664,33.6950621351471,0,3.31054301339402,0.655791394016176,3.31054301339402,-9.91435070864666,2.01581584579962,-0.742127362781664,2.57687292651196,-1.46348201010151,-0.972601674006483
"Sapotaceae","Pouteria","eugeniifolia","P00610351","P006",46,164,0.000121095,0.7227,5,0.839,1.56877399,0.013253747,0.0898606,-31.86616638,0.00034,0.00196,63.1982737639442,36.5522773295733,0,2.15948424935337,0.455312913835732,2.15948424935337,-9.84613039080722,2.17290726968551,-0.633746837278498,3.23074595371397,-2.57981817493717,-1.38296945554954
"Sapotaceae","Pouteria","filipes","NL110082","NL11",113,30,4.997007e-05,0.7327,3,0.524,1.882,0.026574091,0.485173,-29.82522597,0.0008277,0.008775,55.4139404040891,18.1800987661252,0,3.77887249264064,0.309932681386601,3.77887249264064,-10.0244976986979,2.46963917765721,-0.647791478839148,-1.48485696825081,-0.767231836622946,0.253694700566406
"Sapotaceae","Pouteria","filipes","NL110244","NL11",134,94,3.576577e-05,0.7075,1,0.632,1.0295,0.030622697,0.1271,-29.09512244,0.0014536,0.0128502,41.8048328377724,16.4996091951013,0,3.79473984481341,-0.120286165874502,3.79473984481341,-10.3476715647162,2.75564168367771,-0.501865882394519,-3.78740553883061,-1.31810394814452,0.649197739429991
"Sapotaceae","Pouteria","filipes","NL110304","NL11",156,3,9.581498e-05,0.7317,2,0.66,0.808,0.028498471,0.653073,-30.56820146,0.0007213,0.0041866,76.072748395801,17.7512898499011,0,3.69137633431252,0.113328685307003,3.69137633431252,-9.84546052205086,2.37675700989952,-0.475136781357484,-0.766471076209162,-1.41098482562220,0.429161572520253
"Sapotaceae","Pouteria","filipes","NL110409","NL11",173,14,7.698e-05,0.8175,3,0.711,1.4005,0.023523189,0.536228,-32.70830092,0.000727,0.0068454,77.7985756100697,20.6513146240503,0,3.90466265102185,0.559615787935423,3.90466265102185,-9.88944076572954,2.42837525137526,-0.877310432233271,0.312608011300639,-1.54737874471028,1.58387180586077
"Sapotaceae","Pouteria","filipes","NL110545","NL11",199,63,8.663535e-05,0.6815,1,0.765,1.548,0.02994651,0.509785,-31.66720468,0.0007499,0.0091361,72.496868838906,15.8386878804909,0,4.03836192747116,-0.0304592074847086,4.03836192747116,-9.94244667847177,2.62412819766203,-0.778705068921592,-1.50389937806728,-1.70120189920772,1.41487670125076
"Sapotaceae","Pouteria","fimbriata","M17116562","M1711",63,23,8.538415e-05,0.7982,0.5,0.69,0.6475,0.033814023,0.331944,-33.75615832,0.0005308,0.0064402,79.8743301251343,14.3094032023341,0,3.93769075217672,0.259796868962245,3.93769075217672,-10.0015049216080,2.95311851288616,-0.83149013018169,-1.31451854127560,-2.21135770475066,2.24095246850983
"Sapotaceae","Pouteria","fimbriata","P01860463","P018",9,87,0.00023819,0.7963,0.5,0.575595006,2.0645,0.026889218,0.62128,-33.27293121,0.00058,0.00673,73.1569511861863,18.4077314929724,0,4.63375764284,0.977072204134014,4.63375764284,-9.7208616369806,2.53043682737022,-1.02165124753198,0.230012163331642,-0.593528055267705,2.40960130897446
"Sapotaceae","Pouteria","fimbriata","T10010","T1",100.5,25,2.5115e-05,0.72211,2.5,0.733191204,1.84203812,0.030201027,0.644504,-31.760548283,0.00142,0.01791,27.1350809652566,14.9145709846225,0,4.25955718099343,-0.420578745918212,4.25955718099343,-10.4791778212392,3.28374046980525,-0.707043285752057,-5.00101038956921,-2.13613077038573,1.92528678058198
"Sapotaceae","Pouteria","flavilatex","LV109087","LV1",114.7,19.6,8.353695e-05,0.57528,3.8,0.619425879,3.16654288,0.016247706,0.499545,-33.00054477,0.0003704,0.0021827,85.0218836481229,30.7196050322427,0,4.44856357891878,0.92690091098617,4.44856357891878,-10.1037265815627,2.16992970674724,-0.318691259326126,1.92439668796722,1.05529624524773,-0.522947939930985
"Sapotaceae","Pouteria","flavilatex","T10140","T1",98,94.5,7.2289e-05,0.68693,1,0.664159198,0.77865562,0.01872776,0.249626,-35.972778073,0.00072,0.0043,60.3349151612716,25.5231483103158,0,4.94289638083176,0.425267735404344,4.94289638083176,-10.2742112420383,2.65677948054502,-0.872034640619618,0.489675838582358,-0.867052269692187,1.97909396932734
"Sapotaceae","Pouteria","flavilatex","T10160","T1",73,45.5,8.2474e-05,0.70438,2.4,0.707868228,1.64935369,0.017024367,0.495979,-32.850789992,0.00068,0.00384,38.9958446172639,28.3919712844536,0,4.46858688819834,-0.127833371509885,4.46858688819834,-10.2211680016362,2.63707266041046,-0.717849793200317,0.280145517213389,-1.54023661400797,0.579773367902429
"Sapotaceae","Pouteria","flavilatex","T10424","T1",8,41.5,0.000253013,0.64729,3,0.745825243,6.95134879,0.020483736,0.241309,-33.27249058,0.00068,0.00453,99.6713218333115,22.619340436725,0,4.69307179351226,0.666118508172026,4.69307179351226,-10.2176196628912,2.42060232442284,-0.332539978093608,0.757418425447561,1.09247008973186,-0.00733723105683609
"Sapotaceae","Pouteria","glomerata","B437065","B4",53,45,6.156843e-05,0.841121495,1,0.746,1.501,0.022423521,0.483724,-33.86779003,0.0004529,0.0052194,93.0022765390214,23.1130466977064,0,4.24180625389856,1.08293447594888,4.24180625389856,-9.9343639400553,1.99508629374591,-0.810930217216329,1.93290961450314,-0.749806804808286,2.16795768305275
